GIF1,GIF2,Selected
scene-0507_16.gif,scene-0526_14.gif,1
scene-1087_25.gif,scene-0856_20.gif,1
scene-0526_30.gif,scene-0590_25.gif,0
scene-0759_13.gif,scene-0999_16.gif,0
scene-0397_27.gif,scene-0456_20.gif,0
scene-0642_18.gif,scene-0457_25.gif,0
scene-0368_28.gif,scene-0587_12.gif,1
scene-1094_17.gif,scene-0982_12.gif,0
scene-0373_11.gif,scene-0361_12.gif,0
scene-1109_29.gif,scene-0545_20.gif,0
scene-0518_16.gif,scene-0749_14.gif,0
scene-0731_26.gif,scene-0348_29.gif,0
scene-1087_24.gif,scene-0730_19.gif,0
scene-0810_19.gif,scene-0512_12.gif,0
scene-0645_24.gif,scene-0960_20.gif,1
scene-1109_26.gif,scene-1076_29.gif,0
scene-0570_21.gif,scene-0461_16.gif,1
scene-1079_13.gif,scene-0870_19.gif,1
scene-0370_15.gif,scene-0668_28.gif,1
scene-0877_18.gif,scene-0464_20.gif,0
scene-0686_15.gif,scene-0372_21.gif,0
scene-0981_23.gif,scene-1050_19.gif,1
scene-0518_13.gif,scene-0886_26.gif,0
scene-0353_30.gif,scene-0866_16.gif,0
scene-0689_12.gif,scene-0681_24.gif,0
scene-0425_26.gif,scene-0657_27.gif,0
scene-1077_25.gif,scene-0889_18.gif,0
scene-0659_29.gif,scene-0650_28.gif,1
scene-0499_19.gif,scene-0403_26.gif,0
scene-0350_30.gif,scene-1011_25.gif,0
scene-0426_13.gif,scene-0431_12.gif,0
scene-0872_14.gif,scene-0511_28.gif,0
scene-0315_30.gif,scene-0530_21.gif,1
scene-0808_17.gif,scene-0705_15.gif,1
scene-0882_24.gif,scene-0863_21.gif,1
scene-0593_28.gif,scene-1084_30.gif,1
scene-1016_10.gif,scene-1057_27.gif,0
scene-0502_18.gif,scene-0998_23.gif,1
scene-0447_18.gif,scene-0430_11.gif,1
scene-0708_15.gif,scene-0458_31.gif,0
scene-0883_23.gif,scene-0469_19.gif,1
scene-0407_14.gif,scene-0977_28.gif,1
scene-0430_23.gif,scene-0405_19.gif,1
scene-0728_28.gif,scene-1056_14.gif,1
scene-0367_18.gif,scene-0596_12.gif,1
scene-0461_11.gif,scene-0431_24.gif,1
scene-0872_30.gif,scene-0434_16.gif,0
scene-0592_31.gif,scene-1000_25.gif,0
scene-0419_28.gif,scene-0438_24.gif,0
scene-0463_29.gif,scene-1082_29.gif,0
scene-0353_16.gif,scene-1086_29.gif,0
scene-0452_31.gif,scene-0982_14.gif,0
scene-1024_25.gif,scene-0394_28.gif,0
scene-1105_15.gif,scene-1021_11.gif,0
scene-0475_26.gif,scene-0321_11.gif,0
scene-1085_20.gif,scene-0576_18.gif,1
scene-0871_14.gif,scene-0380_26.gif,0
scene-0467_17.gif,scene-0365_20.gif,1
scene-0318_10.gif,scene-0763_12.gif,0
scene-1099_28.gif,scene-0382_31.gif,0
scene-0442_31.gif,scene-0994_25.gif,1
scene-1097_17.gif,scene-0696_22.gif,0
scene-0698_27.gif,scene-0689_31.gif,1
scene-0959_26.gif,scene-0582_17.gif,0
scene-0817_22.gif,scene-0886_25.gif,1
scene-0899_28.gif,scene-0805_20.gif,1
scene-0379_10.gif,scene-0805_30.gif,1
scene-0863_25.gif,scene-0356_11.gif,1
scene-1054_19.gif,scene-0687_26.gif,1
scene-1093_32.gif,scene-0471_21.gif,0
scene-1021_24.gif,scene-0463_31.gif,1
scene-0590_27.gif,scene-0352_21.gif,0
scene-1044_25.gif,scene-0317_18.gif,1
scene-0405_24.gif,scene-0403_10.gif,0
scene-0701_26.gif,scene-0746_22.gif,0
scene-0353_17.gif,scene-0660_21.gif,0
scene-0716_30.gif,scene-0513_31.gif,0
scene-0529_28.gif,scene-0975_12.gif,0
scene-0359_14.gif,scene-0738_19.gif,1
scene-0719_17.gif,scene-0990_18.gif,0
scene-0655_24.gif,scene-0545_28.gif,1
scene-0367_28.gif,scene-0475_12.gif,1
scene-1094_27.gif,scene-0726_23.gif,0
scene-1017_15.gif,scene-0855_30.gif,1
scene-0688_27.gif,scene-0361_27.gif,0
scene-0376_26.gif,scene-0439_24.gif,0
scene-0443_13.gif,scene-0306_12.gif,0
scene-0508_16.gif,scene-0679_28.gif,0
scene-1002_24.gif,scene-0644_19.gif,0
scene-0303_14.gif,scene-0847_30.gif,0
scene-0765_26.gif,scene-0655_24.gif,0
scene-0386_28.gif,scene-0820_10.gif,0
scene-1057_23.gif,scene-0525_10.gif,1
scene-0594_16.gif,scene-0665_24.gif,0
scene-0568_23.gif,scene-0445_21.gif,1
scene-0367_11.gif,scene-0532_28.gif,0
scene-0384_30.gif,scene-0421_23.gif,1
scene-1078_21.gif,scene-0440_18.gif,0
scene-0379_14.gif,scene-0324_19.gif,1
scene-0710_25.gif,scene-0360_23.gif,0
scene-0870_11.gif,scene-0385_28.gif,0
scene-0812_12.gif,scene-0787_25.gif,0
scene-0416_11.gif,scene-0592_14.gif,1
scene-1099_24.gif,scene-0792_13.gif,0
scene-1109_13.gif,scene-0502_16.gif,1
scene-0998_19.gif,scene-0577_23.gif,0
scene-0820_25.gif,scene-0659_19.gif,1
scene-0737_13.gif,scene-0571_15.gif,0
scene-0389_23.gif,scene-0704_28.gif,1
scene-0808_26.gif,scene-0592_20.gif,1
scene-0644_21.gif,scene-0733_17.gif,1
scene-1094_25.gif,scene-0448_12.gif,0
scene-0413_18.gif,scene-0862_27.gif,1
scene-1058_19.gif,scene-1078_29.gif,0
scene-0878_22.gif,scene-0537_32.gif,1
scene-0585_15.gif,scene-0899_13.gif,1
scene-0850_19.gif,scene-0676_18.gif,1
scene-0456_29.gif,scene-0653_10.gif,0
scene-0368_18.gif,scene-1081_30.gif,1
scene-0591_19.gif,scene-1087_20.gif,0
scene-1086_22.gif,scene-0351_24.gif,1
scene-0577_14.gif,scene-0806_12.gif,0
scene-0456_22.gif,scene-1014_11.gif,1
scene-0531_15.gif,scene-0462_12.gif,1
scene-0666_13.gif,scene-0994_11.gif,0
scene-0983_18.gif,scene-0662_24.gif,1
scene-0704_12.gif,scene-0863_24.gif,0
scene-0877_16.gif,scene-0505_27.gif,1
scene-0431_22.gif,scene-0596_22.gif,1
scene-0956_27.gif,scene-0903_13.gif,0
scene-1025_17.gif,scene-0426_12.gif,1
scene-1081_11.gif,scene-0717_18.gif,1
scene-0499_14.gif,scene-0805_12.gif,0
scene-0465_17.gif,scene-1094_14.gif,1
scene-0417_12.gif,scene-0572_16.gif,0
scene-0988_32.gif,scene-0728_17.gif,0
scene-1090_13.gif,scene-0371_12.gif,0
scene-1012_14.gif,scene-1007_20.gif,0
scene-0641_25.gif,scene-0981_12.gif,1
scene-0994_30.gif,scene-0737_31.gif,0
